,법정동명,공시가격
1619,경기도 화성시 송산동,89547831.31660612
1620,경기도 화성시 송산면 봉가리,46577634.40860215
1621,경기도 화성시 송산면 사강리,62076230.71632112
1622,경기도 화성시 송산면 삼존리,76689083.33333333
1623,경기도 화성시 송산면 육일리,122171906.35451505
1624,경기도 화성시 신남동,121673809.52380952
1625,경기도 화성시 안녕동,111444436.9051658
1626,경기도 화성시 양감면 대양리,46717304.49251248
1627,경기도 화성시 양감면 송산리,26008059.701492537
1628,경기도 화성시 양감면 신왕리,26514843.75
1629,경기도 화성시 영천동,249616042.342096
1630,경기도 화성시 오산동,352475741.2520936
1631,경기도 화성시 우정읍 매향리,31760093.457943924
1632,경기도 화성시 우정읍 멱우리,30543750.0
1633,경기도 화성시 우정읍 석천리,15266875.0
1634,경기도 화성시 우정읍 원안리,48064814.81481481
1635,경기도 화성시 우정읍 이화리,34377869.82248521
1636,경기도 화성시 우정읍 조암리,68766860.98654708
1637,경기도 화성시 우정읍 호곡리,58253591.160221
1638,경기도 화성시 우정읍 화산리,31721779.34375688
1639,경기도 화성시 우정읍 화수리,83666666.66666667
1640,경기도 화성시 장안면 독정리,47590845.07042254
1641,경기도 화성시 장안면 사곡리,57097723.92707507
1642,경기도 화성시 장안면 사랑리,86060000.0
1643,경기도 화성시 장안면 석포리,39243017.4563591
1644,경기도 화성시 장안면 수촌리,35467105.2631579
1645,경기도 화성시 장안면 어은리,39624946.87632809
1646,경기도 화성시 장안면 장안리,39736842.10526316
1647,경기도 화성시 장지동,373532635.0415512
1648,경기도 화성시 정남면 계향리,48700000.0
1649,경기도 화성시 정남면 고지리,46663888.88888889
1650,경기도 화성시 정남면 괘랑리,30455897.887323946
1651,경기도 화성시 정남면 덕절리,88140024.55494168
1652,경기도 화성시 정남면 망월리,41348214.28571428
1653,경기도 화성시 정남면 발산리,61775157.00483092
1654,경기도 화성시 정남면 보통리,35634875.44483986
1655,경기도 화성시 정남면 신리,32806849.31506849
1656,경기도 화성시 정남면 용수리,22772972.97297297
1657,경기도 화성시 진안동,103976789.50342144
1658,경기도 화성시 청계동,412960798.77645326
1659,경기도 화성시 태안읍 기산리,143969173.85943282
1660,경기도 화성시 태안읍 기안리,101345563.3619568
1661,경기도 화성시 태안읍 능리,118059523.8095238
1662,경기도 화성시 태안읍 반월리,165220470.4057896
1663,경기도 화성시 태안읍 반정리,24213114.75409836
1664,경기도 화성시 태안읍 배양리,21375000.0
1665,경기도 화성시 태안읍 송산리,39485792.34972677
1666,경기도 화성시 태안읍 안녕리,66298394.29081178
1667,경기도 화성시 태안읍 진안리,81592757.80635004
1668,경기도 화성시 팔탄면 가재리,52217727.23670656
1669,경기도 화성시 팔탄면 구장리,46571460.99876186
1670,경기도 화성시 팔탄면 노하리,84475555.55555555
1671,경기도 화성시 팔탄면 덕우리,39442666.66666666
1672,경기도 화성시 팔탄면 매곡리,26450324.675324675
1673,경기도 화성시 팔탄면 서근리,62268181.81818182
1674,경기도 화성시 팔탄면 율암리,39650000.0
1675,경기도 화성시 팔탄면 지월리,56080327.86885246
1676,경기도 화성시 팔탄면 하저리,24605519.48051948
1677,경기도 화성시 향남면 동오리,16666666.666666664
1678,경기도 화성시 향남면 발안리,91045831.25312032
1679,경기도 화성시 향남면 방축리,34878048.78048781
1680,경기도 화성시 향남면 상신리,20920491.80327869
1681,경기도 화성시 향남면 장짐리,76219757.17439294
1682,경기도 화성시 향남면 제암리,13312500.0
1683,경기도 화성시 향남면 평리,25861111.11111111
1684,경기도 화성시 향남읍 구문천리,44631980.74277854
1685,경기도 화성시 향남읍 도이리,132650000.0
1686,경기도 화성시 향남읍 동오리,25535714.28571429
1687,경기도 화성시 향남읍 발안리,110739635.11280476
1688,경기도 화성시 향남읍 상신리,91090850.1355972
1689,경기도 화성시 향남읍 장짐리,100855020.18163472
1690,경기도 화성시 향남읍 제암리,21692410.714285716
1691,경기도 화성시 향남읍 평리,77370577.93345009
1692,경기도 화성시 향남읍 하길리,164326376.1423388
1693,경기도 화성시 향남읍 행정리,143331255.02613592
1694,경기도 화성시 활초동,50651162.79069767
1695,인천광역시 강화군 강화읍 갑곳리,58085366.02162386
1696,인천광역시 강화군 강화읍 관청리,41288603.60734768
1697,인천광역시 강화군 강화읍 국화리,34464661.40696911
1698,인천광역시 강화군 강화읍 남산리,64557340.11627907
1699,인천광역시 강화군 강화읍 신문리,47193967.72398442
1700,인천광역시 강화군 강화읍 옥림리,45111936.93693694
1701,인천광역시 강화군 강화읍 용정리,48137728.29276713
1702,인천광역시 강화군 교동면 대룡리,28677631.57894737
1703,인천광역시 강화군 길상면 길직리,77980131.00436682
1704,인천광역시 강화군 길상면 선두리,131244680.85106383
1705,인천광역시 강화군 길상면 온수리,57578058.79809771
1706,인천광역시 강화군 길상면 장흥리,49963286.0040568
1707,인천광역시 강화군 길상면 초지리,15285625.0
1708,인천광역시 강화군 내가면 고천리,26585783.13253012
1709,인천광역시 강화군 내가면 외포리,40850000.0
1710,인천광역시 강화군 불은면 오두리,81481578.94736843
1711,인천광역시 강화군 삼산면 매음리,20162500.0
1712,인천광역시 강화군 선원면 냉정리,73542261.90476191
1713,인천광역시 강화군 선원면 창리,96134395.31110996
1714,인천광역시 강화군 양도면 삼흥리,75350000.0
1715,인천광역시 강화군 하점면 창후리,44531250.0
1716,인천광역시 강화군 화도면 내리,198852459.01639345
1717,인천광역시 강화군 화도면 상방리,16412375.0
1718,인천광역시 계양구 계산동,100997011.69520137
1719,인천광역시 계양구 귤현동,171450398.49425048
1720,인천광역시 계양구 다남동,138820351.75879398
1721,인천광역시 계양구 동양동,99556408.04845144
1722,인천광역시 계양구 박촌동,119350857.39820142
1723,인천광역시 계양구 방축동,83735358.19485356
1724,인천광역시 계양구 병방동,90036937.08678116
1725,인천광역시 계양구 상야동,103656746.03174604
1726,인천광역시 계양구 서운동,173882936.11793607
1727,인천광역시 계양구 오류동,135208191.51704398
1728,인천광역시 계양구 용종동,204639931.82457128
1729,인천광역시 계양구 이화동,193635517.3648407
1730,인천광역시 계양구 임학동,57246919.77077364
1731,인천광역시 계양구 작전동,99953059.04880898
1732,인천광역시 계양구 장기동,77574035.13824885
1733,인천광역시 계양구 효성동,96690325.93525906
1734,인천광역시 남구 관교동,165238265.60177368
1735,인천광역시 남구 도화동,66211277.38879573
1736,인천광역시 남구 문학동,58992524.85181171
1737,인천광역시 남구 숭의동,69173509.61594737
1738,인천광역시 남구 용현동,102065019.40259641
1739,인천광역시 남구 주안동,81523224.0573889
1740,인천광역시 남구 학익동,127288233.80068602
1741,인천광역시 남동구 간석동,110227152.25357585
1742,인천광역시 남동구 구월동,126316697.62060957
1743,인천광역시 남동구 남촌동,73089227.62023532
1744,인천광역시 남동구 논현동,170540080.72648898
1745,인천광역시 남동구 도림동,122735178.19500956
1746,인천광역시 남동구 만수동,95567914.12673634
1747,인천광역시 남동구 서창동,174434018.78342104
1748,인천광역시 남동구 수산동,129000000.0
1749,인천광역시 남동구 운연동,147100000.0
1750,인천광역시 남동구 장수동,75761877.14948413
1751,인천광역시 동구 금곡동,50646686.39053255
1752,인천광역시 동구 만석동,84092012.1086506
1753,인천광역시 동구 송림동,127824853.19696136
1754,인천광역시 동구 송현동,104731772.77629462
1755,인천광역시 동구 창영동,52182205.94571306
1756,인천광역시 동구 화수동,73650165.74888359
1757,인천광역시 동구 화평동,53868857.99404171
1758,인천광역시 미추홀구 관교동,193934815.15429267
1759,인천광역시 미추홀구 도화동,97335598.44846694
1760,인천광역시 미추홀구 문학동,70406808.84367052
1761,인천광역시 미추홀구 숭의동,89492679.05607434
1762,인천광역시 미추홀구 용현동,142207163.94065443
1763,인천광역시 미추홀구 주안동,101064699.49997991
1764,인천광역시 미추홀구 학익동,146307401.49944168
1765,인천광역시 부평구 갈산동,113669700.20516686
1766,인천광역시 부평구 구산동,208685396.38386652
1767,인천광역시 부평구 부개동,130645054.97910118
1768,인천광역시 부평구 부평동,100577449.20749016
1769,인천광역시 부평구 산곡동,150119288.93969706
1770,인천광역시 부평구 삼산동,159387106.2673644
1771,인천광역시 부평구 십정동,91199498.66174622
1772,인천광역시 부평구 일신동,115877963.7754528
1773,인천광역시 부평구 청천동,118372453.05075964
1774,인천광역시 서구 가정동,91535807.31609271
1775,인천광역시 서구 가좌동,93079141.35290164
1776,인천광역시 서구 검암동,146453111.63716984
1777,인천광역시 서구 경서동,249837378.3704776
1778,인천광역시 서구 공촌동,82758166.8194317
1779,인천광역시 서구 금곡동,131074574.95590828
1780,인천광역시 서구 당하동,158229716.00885564
1781,인천광역시 서구 대곡동,122447529.53813104
1782,인천광역시 서구 마전동,147143700.3925614
1783,인천광역시 서구 백석동,60853763.44086021
1784,인천광역시 서구 불노동,128121899.87500824
1785,인천광역시 서구 불로동,131329438.74208345
1786,인천광역시 서구 석남동,75765293.6793443
1787,인천광역시 서구 신현동,136862129.2877312
1788,인천광역시 서구 심곡동,97406504.05797604
1789,인천광역시 서구 연희동,151486612.44185424
1790,인천광역시 서구 오류동,158357259.25925925
1791,인천광역시 서구 왕길동,131326898.4400088
1792,인천광역시 서구 원당동,125398835.31701714
1793,인천광역시 서구 청라동,351637328.7248488
1794,인천광역시 연수구 동춘동,182789404.6339776
1795,인천광역시 연수구 선학동,110055411.055872
1796,인천광역시 연수구 송도동,394658192.04031765
1797,인천광역시 연수구 연수동,126438785.99036284
1798,인천광역시 연수구 옥련동,128509230.30308595
1799,인천광역시 연수구 청학동,97616736.6122456
1800,인천광역시 옹진군 덕적면 서포리,18027586.20689655
1801,인천광역시 옹진군 백령면 진촌리,37101388.88888889
1802,인천광역시 옹진군 북도면 신도리,26591666.66666667
1803,인천광역시 옹진군 북도면 장봉리,31506250.0
1804,인천광역시 옹진군 영흥면 내리,57724810.18858682
1805,인천광역시 옹진군 영흥면 선재리,59529501.91570881
1806,인천광역시 옹진군 영흥면 외리,45708906.79442509
1807,인천광역시 옹진군 자월면 자월리,35513593.75
1808,인천광역시 중구 경동,40833539.41267388
1809,인천광역시 중구 관동1가,63869901.31578948
1810,인천광역시 중구 관동2가,90250000.0
1811,인천광역시 중구 관동3가,43598000.0
1812,인천광역시 중구 남북동,29168421.05263158
1813,인천광역시 중구 내동,102856901.40845072
1814,인천광역시 중구 답동,86708355.46969332
1815,인천광역시 중구 덕교동,90852631.57894737
1816,인천광역시 중구 도원동,44174442.73635665
1817,인천광역시 중구 무의동,71368800.0
1818,인천광역시 중구 북성동1가,52323258.37742505
1819,인천광역시 중구 북성동2가,53878347.02754954
1820,인천광역시 중구 북성동3가,43880392.15686274
1821,인천광역시 중구 사동,42946875.0
1822,인천광역시 중구 선화동,47512075.69840793
1823,인천광역시 중구 송월동1가,50360541.44965278
1824,인천광역시 중구 송월동2가,113499931.36582018
1825,인천광역시 중구 송월동3가,44832958.19935691
1826,인천광역시 중구 송학동2가,63043985.8490566
1827,인천광역시 중구 송학동3가,30096726.19047619
1828,인천광역시 중구 신생동,123975664.69093987
1829,인천광역시 중구 신흥동1가,132418881.79094352
1830,인천광역시 중구 신흥동2가,64293758.60773757
1831,인천광역시 중구 신흥동3가,139629672.83950618
1832,인천광역시 중구 용동,44909642.85714286
1833,인천광역시 중구 운남동,189385539.66074672
1834,인천광역시 중구 운북동,53882606.52629478
1835,인천광역시 중구 운서동,144349792.4783179
1836,인천광역시 중구 유동,48150000.0
1837,인천광역시 중구 율목동,33100563.487049904
1838,인천광역시 중구 을왕동,65350926.38958438
1839,인천광역시 중구 인현동,78919813.51981352
1840,인천광역시 중구 전동,46195917.94446747
1841,인천광역시 중구 중산동,183455510.43635944
1842,인천광역시 중구 중앙동1가,43040625.0
1843,인천광역시 중구 중앙동3가,42796774.19354839
1844,인천광역시 중구 항동7가,112409087.67324421
1845,인천광역시 중구 해안동1가,15349206.349206347
