,address,공시가격,좌표,초등학교,중학교,고등학교,유치원,학원,병원,약국,보건소,헬스장,체육관,수영장,영화관,카페,공원,놀이터,도서관,백화점,대형마트,복합쇼핑센터,시장,사회복지관,경로당,어린이집
2318,서울특별시 서초구 원지동,288257142.9,"37.446848,127.053774",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
2319,서울특별시 서초구 잠원동,788659022.6,"37.513667,127.016166",2.0,2.0,0,2.0,288.0,160.0,22.0,0.0,1.0,0.0,2.0,1.0,78.0,4.0,10.0,1.0,1.0,1.0,0.0,0.0,1.0,41.0,2.0
2320,서울특별시 성동구 금호동1가,543468401.9,"37.554697,127.023412",1.0,0.0,1,1.0,43.0,16.0,6.0,0.0,2.0,0.0,1.0,0.0,16.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0
2321,서울특별시 성동구 금호동2가,709223528.4,"37.552482,127.020133",1.0,0.0,0,1.0,19.0,11.0,4.0,0.0,0.0,0.0,0.0,0.0,11.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0
2322,서울특별시 성동구 금호동3가,535806073.4,"37.549504,127.021812",0.0,0.0,0,1.0,14.0,21.0,10.0,0.0,1.0,0.0,0.0,0.0,13.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,19.0,0.0
2323,서울특별시 성동구 금호동4가,695213849.3,"37.547468,127.020060",2.0,0.0,0,2.0,26.0,27.0,8.0,0.0,2.0,0.0,0.0,0.0,15.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
2324,서울특별시 성동구 도선동,454532869.6,"37.563897,127.033258",0.0,0.0,0,0.0,10.0,29.0,5.0,0.0,2.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
2325,서울특별시 성동구 마장동,477029588.0,"37.567305,127.039084",2.0,2.0,0,4.0,25.0,21.0,8.0,0.0,1.0,0.0,0.0,0.0,16.0,0.0,4.0,1.0,0.0,0.0,0.0,1.0,1.0,15.0,4.0
2326,서울특별시 성동구 사근동,353083374.7,"37.561371,127.046789",2.0,1.0,1,2.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,17.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0
2327,서울특별시 성동구 상왕십리동,748725013.3,"37.569332,127.025349",0.0,0.0,0,0.0,14.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0
2328,서울특별시 성동구 성수동1가,943594249.4,"37.544661,127.046772",2.0,2.0,2,3.0,57.0,43.0,11.0,1.0,4.0,0.0,0.0,3.0,160.0,2.0,2.0,3.0,0.0,0.0,0.0,0.0,1.0,20.0,3.0
2329,서울특별시 성동구 성수동2가,772234505.7,"37.541123,127.056125",2.0,2.0,1,2.0,33.0,68.0,24.0,0.0,1.0,0.0,0.0,0.0,194.0,5.0,7.0,2.0,1.0,0.0,0.0,1.0,0.0,18.0,2.0
2330,서울특별시 성동구 송정동,433486720.5,"37.552124,127.067652",1.0,0.0,0,1.0,7.0,4.0,5.0,0.0,1.0,0.0,0.0,0.0,10.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0
2331,서울특별시 성동구 옥수동,757817271.3,"37.542764,127.014662",2.0,1.0,1,4.0,58.0,36.0,11.0,0.0,0.0,0.0,0.0,0.0,20.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,18.0,4.0
2332,서울특별시 성동구 용답동,383380818.7,"37.564354,127.052795",1.0,0.0,0,1.0,11.0,22.0,8.0,0.0,2.0,0.0,0.0,0.0,26.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,4.0,1.0
2333,서울특별시 성동구 응봉동,537821350.3,"37.551169,127.031462",1.0,1.0,0,1.0,23.0,7.0,2.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,9.0,1.0
2334,서울특별시 성동구 하왕십리동,614615663.2,"37.562462,127.029586",2.0,0.0,1,2.0,64.0,48.0,16.0,0.0,1.0,0.0,0.0,0.0,37.0,3.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,2.0
2335,서울특별시 성동구 행당동,631019019.1,"37.559076,127.035869",2.0,2.0,2,2.0,133.0,87.0,29.0,0.0,2.0,0.0,1.0,1.0,108.0,2.0,3.0,3.0,0.0,1.0,1.0,0.0,0.0,19.0,2.0
2336,서울특별시 성동구 홍익동,426054143.1,"37.566144,127.032921",0.0,0.0,0,1.0,4.0,4.0,3.0,1.0,0.0,0.0,0.0,0.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
2337,서울특별시 성북구 길음동,795713779.1,"37.607316,127.024760",3.0,1.0,1,7.0,145.0,61.0,23.0,0.0,4.0,0.0,2.0,0.0,51.0,7.0,4.0,2.0,1.0,2.0,0.0,1.0,1.0,26.0,7.0
2338,서울특별시 성북구 돈암동,655103896.1,"37.598415,127.020288",4.0,3.0,1,9.0,97.0,22.0,8.0,0.0,0.0,0.0,0.0,1.0,17.0,2.0,2.0,3.0,0.0,0.0,0.0,1.0,0.0,19.0,9.0
2339,서울특별시 성북구 동선동1가,703937500.0,"37.592065,127.018260",0.0,0.0,0,0.0,8.0,14.0,5.0,0.0,1.0,0.0,0.0,5.0,21.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
2340,서울특별시 성북구 동선동2가,67291104.65,"37.590091,127.020053",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2341,서울특별시 성북구 동선동3가,98594204.79,"37.594108,127.020597",0.0,0.0,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2342,서울특별시 성북구 동선동4가,374441071.4,"37.595087,127.018541",0.0,0.0,0,0.0,8.0,18.0,4.0,0.0,0.0,0.0,1.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2343,서울특별시 성북구 동선동5가,330115384.6,"37.596185,127.016726",0.0,0.0,0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2344,서울특별시 성북구 동소문동1가,294875000.0,"37.589858,127.007460",0.0,0.0,0,1.0,8.0,10.0,3.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
2345,서울특별시 성북구 동소문동2가,734350000.0,"37.588696,127.008412",0.0,0.0,0,0.0,6.0,13.0,5.0,0.0,1.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0
2346,서울특별시 성북구 동소문동3가,430000000.0,"37.590052,127.010816",0.0,0.0,0,0.0,16.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
2347,서울특별시 성북구 동소문동4가,327668224.3,"37.591541,127.010756",0.0,0.0,0,0.0,27.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2348,서울특별시 성북구 동소문동5가,645049473.7,"37.591666,127.015590",0.0,0.0,0,0.0,15.0,9.0,3.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2349,서울특별시 성북구 동소문동6가,456176470.6,"37.593770,127.014858",1.0,0.0,0,1.0,29.0,26.0,5.0,1.0,1.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2350,서울특별시 성북구 동소문동7가,633049180.3,"37.596303,127.014721",1.0,0.0,0,1.0,27.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2351,서울특별시 성북구 보문동1가,87687117.9,"37.586226,127.019779",0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
2352,서울특별시 성북구 보문동2가,99638203.38,"37.585602,127.018306",0.0,0.0,0,1.0,7.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2353,서울특별시 성북구 보문동3가,802766666.7,"37.584277,127.017551",0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2354,서울특별시 성북구 보문동4가,720857142.9,"37.582645,127.021437",0.0,0.0,0,1.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2355,서울특별시 성북구 보문동5가,371875000.0,"37.582359,127.019936",0.0,0.0,0,0.0,3.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2356,서울특별시 성북구 보문동6가,785081325.3,"37.580444,127.019694",0.0,0.0,0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0
2357,서울특별시 성북구 보문동7가,547500000.0,"37.580033,127.021820",1.0,0.0,0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2358,서울특별시 성북구 삼선동1가,359455319.2,"37.585059,127.007942",0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2359,서울특별시 성북구 삼선동2가,733686363.6,"37.585259,127.010538",0.0,0.0,0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2360,서울특별시 성북구 삼선동3가,626086031.8,"37.586298,127.012802",1.0,0.0,1,1.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2361,서울특별시 성북구 삼선동4가,453917808.2,"37.589818,127.013135",0.0,0.0,0,0.0,4.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2362,서울특별시 성북구 삼선동5가,558440000.0,"37.588250,127.015789",0.0,0.0,0,0.0,2.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2363,서울특별시 성북구 상월곡동,537241233.8,"37.606723,127.048393",0.0,0.0,0,1.0,14.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0
2364,서울특별시 성북구 석관동,433339361.2,"37.608823,127.060712",2.0,1.0,1,3.0,49.0,40.0,17.0,0.0,2.0,0.0,0.0,0.0,36.0,1.0,3.0,1.0,0.0,0.0,0.0,2.0,1.0,8.0,3.0
2365,서울특별시 성북구 성북동,718887208.7,"37.594567,126.997514",1.0,2.0,2,2.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0
2366,서울특별시 성북구 성북동1가,368110344.8,"37.589374,127.003652",0.0,0.0,0,0.0,3.0,9.0,1.0,0.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2367,서울특별시 성북구 안암동1가,719639534.9,"37.588393,127.021456",0.0,0.0,0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2368,서울특별시 성북구 안암동2가,411217391.3,"37.586638,127.022973",1.0,1.0,1,0.0,4.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2369,서울특별시 성북구 안암동3가,413481481.5,"37.583915,127.023280",0.0,0.0,0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0
2370,서울특별시 성북구 안암동4가,681610000.0,"37.580811,127.024633",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2371,서울특별시 성북구 안암동5가,1030688333.0,"37.586083,127.029493",0.0,0.0,0,0.0,1.0,10.0,9.0,0.0,2.0,0.0,0.0,0.0,78.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2372,서울특별시 성북구 장위동,438275570.3,"37.614232,127.050118",5.0,2.0,0,5.0,61.0,39.0,24.0,0.0,0.0,0.0,0.0,0.0,44.0,1.0,2.0,1.0,0.0,0.0,0.0,2.0,0.0,13.0,5.0
2373,서울특별시 성북구 정릉동,439008644.2,"37.608442,127.008288",4.0,2.0,2,5.0,148.0,72.0,29.0,0.0,3.0,0.0,0.0,0.0,99.0,2.0,3.0,3.0,0.0,0.0,0.0,0.0,1.0,49.0,5.0
2374,서울특별시 성북구 종암동,579298311.0,"37.597405,127.035032",2.0,2.0,1,4.0,100.0,42.0,19.0,0.0,1.0,0.0,2.0,0.0,39.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,19.0,3.0
2375,서울특별시 성북구 하월곡동,634626387.8,"37.605662,127.035753",2.0,1.0,1,2.0,94.0,66.0,26.0,1.0,0.0,0.0,1.0,0.0,56.0,4.0,2.0,2.0,0.0,2.0,0.0,0.0,2.0,19.0,2.0
2376,서울특별시 송파구 가락동,849650911.8,"37.496486,127.126006",6.0,4.0,0,5.0,216.0,148.0,57.0,0.0,3.0,0.0,2.0,0.0,133.0,5.0,14.0,0.0,0.0,0.0,0.0,0.0,1.0,24.0,5.0
2377,서울특별시 송파구 거여동,724259758.4,"37.494161,127.145196",2.0,1.0,1,4.0,81.0,60.0,16.0,1.0,3.0,0.0,0.0,0.0,32.0,6.0,9.0,1.0,0.0,0.0,0.0,0.0,1.0,20.0,4.0
2378,서울특별시 송파구 마천동,579989038.8,"37.497117,127.152393",2.0,0.0,0,2.0,53.0,57.0,23.0,0.0,0.0,0.0,0.0,0.0,23.0,11.0,8.0,1.0,0.0,0.0,0.0,0.0,1.0,13.0,2.0
2379,서울특별시 송파구 문정동,669506048.6,"37.486581,127.127495",3.0,1.0,1,2.0,166.0,131.0,35.0,0.0,7.0,0.0,1.0,4.0,187.0,11.0,10.0,0.0,0.0,1.0,1.0,0.0,0.0,10.0,1.0
2380,서울특별시 송파구 방이동,741472250.5,"37.512017,127.116902",4.0,5.0,4,5.0,263.0,114.0,35.0,0.0,3.0,0.0,2.0,0.0,117.0,4.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,5.0
2381,서울특별시 송파구 삼전동,547782816.5,"37.502724,127.092352",1.0,1.0,1,1.0,133.0,50.0,19.0,0.0,1.0,0.0,1.0,0.0,53.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0
2382,서울특별시 송파구 석촌동,518005395.5,"37.502699,127.102321",1.0,0.0,0,1.0,117.0,82.0,28.0,0.0,2.0,0.0,0.0,0.0,68.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0
2383,서울특별시 송파구 송파동,699126898.5,"37.506058,127.111216",2.0,2.0,3,5.0,163.0,88.0,28.0,0.0,1.0,0.0,0.0,0.0,103.0,4.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,11.0,5.0
2384,서울특별시 송파구 신천동,749208214.2,"37.517302,127.104967",3.0,1.0,1,2.0,108.0,111.0,36.0,1.0,2.0,0.0,0.0,2.0,86.0,5.0,4.0,1.0,1.0,2.0,2.0,0.0,0.0,8.0,2.0
2385,서울특별시 송파구 오금동,661000313.2,"37.503984,127.135124",3.0,4.0,2,2.0,150.0,37.0,13.0,0.0,1.0,0.0,1.0,0.0,53.0,7.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,16.0,2.0
2386,서울특별시 송파구 잠실동,1415763179.0,"37.506967,127.083673",7.0,4.0,4,6.0,291.0,223.0,56.0,0.0,2.0,0.0,5.0,0.0,143.0,8.0,5.0,3.0,1.0,1.0,0.0,0.0,1.0,16.0,6.0
2387,서울특별시 송파구 장지동,456188195.9,"37.478077,127.133269",3.0,2.0,1,6.0,119.0,29.0,11.0,0.0,2.0,0.0,0.0,0.0,48.0,5.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,15.0,6.0
2388,서울특별시 송파구 풍납동,831907690.6,"37.534673,127.117643",3.0,3.0,1,4.0,82.0,43.0,37.0,0.0,0.0,0.0,1.0,0.0,30.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,20.0,4.0
2389,서울특별시 양천구 목동,640290952.7,"37.539776,126.869079",8.0,6.0,4,14.0,1041.0,278.0,76.0,1.0,9.0,0.0,5.0,2.0,241.0,6.0,16.0,6.0,2.0,1.0,1.0,3.0,1.0,50.0,14.0
2390,서울특별시 양천구 신월동,303806820.5,"37.529444,126.834248",8.0,8.0,3,7.0,227.0,118.0,57.0,1.0,3.0,0.0,1.0,0.0,114.0,7.0,23.0,9.0,0.0,0.0,0.0,3.0,2.0,53.0,5.0
2391,서울특별시 양천구 신정동,737636337.8,"37.521636,126.857957",14.0,5.0,8,18.0,855.0,239.0,58.0,1.0,8.0,0.0,8.0,0.0,193.0,9.0,35.0,10.0,0.0,0.0,0.0,0.0,2.0,69.0,18.0
2392,서울특별시 영등포구 당산동,607187074.8,"37.528625,126.907439",1.0,1.0,0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
2393,서울특별시 영등포구 당산동1가,710341037.7,"37.522336,126.898748",0.0,0.0,0,0.0,7.0,8.0,5.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2394,서울특별시 영등포구 당산동2가,608935606.1,"37.522967,126.892688",0.0,0.0,0,0.0,10.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2395,서울특별시 영등포구 당산동3가,657954135.3,"37.525551,126.896668",0.0,0.0,0,2.0,12.0,22.0,4.0,1.0,1.0,0.0,0.0,0.0,48.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0
2396,서울특별시 영등포구 당산동4가,923305447.5,"37.528887,126.898848",0.0,0.0,0,0.0,30.0,17.0,5.0,0.0,1.0,0.0,0.0,0.0,34.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0
2397,서울특별시 영등포구 당산동5가,803207959.2,"37.532856,126.899187",1.0,1.0,0,1.0,59.0,34.0,7.0,0.0,0.0,0.0,0.0,0.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0
2398,서울특별시 영등포구 당산동6가,375150684.9,"37.534373,126.903445",0.0,0.0,0,0.0,6.0,34.0,7.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2399,서울특별시 영등포구 대림동,540077377.7,"37.494306,126.900642",5.0,2.0,0,7.0,76.0,88.0,45.0,0.0,2.0,1.0,0.0,0.0,70.0,1.0,7.0,4.0,0.0,0.0,1.0,0.0,0.0,20.0,7.0
2400,서울특별시 영등포구 도림동,527011828.0,"37.509277,126.902494",0.0,0.0,0,1.0,31.0,17.0,6.0,0.0,0.0,0.0,0.0,0.0,25.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0
2401,서울특별시 영등포구 문래동1가,961800000.0,"37.512364,126.897201",1.0,0.0,0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,1.0
2402,서울특별시 영등포구 문래동2가,725034705.9,"37.513290,126.893779",0.0,0.0,0,0.0,7.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2403,서울특별시 영등포구 문래동3가,983666932.3,"37.516929,126.897249",1.0,1.0,0,0.0,39.0,37.0,11.0,0.0,0.0,0.0,1.0,0.0,49.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,11.0,0.0
2404,서울특별시 영등포구 문래동4가,731075000.0,"37.515082,126.890475",0.0,0.0,0,0.0,5.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,9.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2405,서울특별시 영등포구 문래동5가,573317391.3,"37.515863,126.885676",0.0,0.0,0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2406,서울특별시 영등포구 문래동6가,552494949.5,"37.519342,126.886528",1.0,1.0,0,0.0,21.0,14.0,4.0,0.0,0.0,0.0,0.0,0.0,11.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
2407,서울특별시 영등포구 신길동,715535869.9,"37.507088,126.913103",6.0,2.0,4,11.0,207.0,143.0,53.0,0.0,4.0,0.0,0.0,0.0,119.0,6.0,3.0,7.0,0.0,0.0,0.0,0.0,2.0,42.0,10.0
2408,서울특별시 영등포구 양평동1가,632708476.2,"37.523571,126.888814",0.0,0.0,0,1.0,13.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0
2409,서울특별시 영등포구 양평동2가,456118840.6,"37.524270,126.884578",0.0,0.0,0,0.0,6.0,9.0,3.0,0.0,1.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
2410,서울특별시 영등포구 양평동3가,692057490.6,"37.528148,126.889731",2.0,1.0,0,2.0,26.0,6.0,2.0,0.0,1.0,0.0,0.0,0.0,21.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0
2411,서울특별시 영등포구 양평동4가,407875925.9,"37.537079,126.896260",1.0,0.0,2,0.0,13.0,16.0,3.0,0.0,1.0,0.0,0.0,0.0,36.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2412,서울특별시 영등포구 양평동5가,664848062.0,"37.538964,126.893422",0.0,0.0,0,1.0,17.0,8.0,4.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2413,서울특별시 영등포구 양평동6가,392431610.2,"37.542645,126.890065",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2414,서울특별시 영등포구 여의도동,1112906250.0,"37.524371,126.925958",2.0,2.0,2,5.0,115.0,164.0,48.0,0.0,5.0,0.0,1.0,2.0,278.0,1.0,2.0,2.0,1.0,2.0,1.0,0.0,0.0,5.0,5.0
2415,서울특별시 영등포구 영등포동,801459911.9,"37.513448,126.907724",1.0,1.0,0,1.0,28.0,16.0,9.0,0.0,0.0,0.0,0.0,1.0,32.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,6.0,1.0
2416,서울특별시 영등포구 영등포동1가,251281823.0,"37.517710,126.913057",0.0,0.0,0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0
2417,서울특별시 영등포구 영등포동2가,303455229.4,"37.520839,126.910094",0.0,0.0,0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,27.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2418,서울특별시 영등포구 영등포동3가,85817464.11,"37.518155,126.907998",0.0,0.0,0,0.0,9.0,32.0,7.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0
2419,서울특별시 영등포구 영등포동4가,96368605.28,"37.517981,126.903506",0.0,0.0,0,0.0,8.0,25.0,14.0,0.0,0.0,0.0,0.0,2.0,46.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
2420,서울특별시 영등포구 영등포동5가,544043695.7,"37.521133,126.907084",0.0,0.0,0,0.0,6.0,16.0,7.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2421,서울특별시 영등포구 영등포동6가,428790312.5,"37.521556,126.903090",0.0,0.0,0,0.0,8.0,19.0,4.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2422,서울특별시 영등포구 영등포동7가,847454497.4,"37.524619,126.906670",1.0,0.0,0,1.0,12.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,24.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2423,서울특별시 영등포구 영등포동8가,588496551.7,"37.527015,126.905253",0.0,0.0,0,2.0,14.0,11.0,2.0,0.0,1.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2424,서울특별시 용산구 갈월동,548742026.5,"37.546267,126.972941",0.0,0.0,0,0.0,13.0,28.0,7.0,0.0,1.0,0.0,0.0,0.0,21.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0
2425,서울특별시 용산구 남영동,747258050.4,"37.542934,126.973410",0.0,0.0,0,0.0,1.0,8.0,3.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2426,서울특별시 용산구 도원동,650184363.8,"37.539188,126.957940",0.0,0.0,0,1.0,16.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
2427,서울특별시 용산구 동빙고동,492595062.3,"37.523599,126.995949",0.0,0.0,0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0
