,address,공시가격,좌표,초등학교,중학교,고등학교,학원,유치원 및 어린이집,병의원 및 약국,보건소,응급의료기관시설,백화점,대형마트,복합쇼핑센터,시장,헬스장,수영장,체육관,공원,영화관,카페,도서관,놀이터,경로당,사회복지관,등산로,산책로,미세먼지,범죄안전등급,경찰관서,여성안심지킴이집
920,경기도 남양주시 수동면 입석리,41431476.68,"37.706721,127.332965",1,1,0,3,2,3,0,0,0,0,0,0,0,0,0,0,0,10,0,0,4,0,70,0,36,1,1,0
921,경기도 남양주시 수동면 송천리,29268055.56,"37.687075,127.336668",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,70,0,36,1,0,0
922,경기도 남양주시 조안면 능내리,0.0,"37.527650,127.290166",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,0,0,2,0,40,0,36,1,0,0
923,경기도 남양주시 조안면 조안리,0.0,"37.541391,127.295493",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,40,0,36,1,1,0
924,경기도 남양주시 조안면 진중리,0.0,"37.557710,127.305093",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,40,0,36,1,0,0
925,경기도 남양주시 조안면 송촌리,0.0,"37.570746,127.318796",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,40,0,36,1,0,0
926,경기도 남양주시 조안면 삼봉리,76238679.25,"37.594567,127.329207",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,2,0,40,0,36,1,0,0
927,경기도 남양주시 조안면 시우리,0.0,"37.592656,127.293401",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,40,0,36,1,0,0
928,경기도 오산시 오산동,120861774.3,"37.151248,127.069780",1,1,0,57,8,98,1,1,0,1,0,0,0,1,0,2,0,88,1,4,12,1,0,2,35,4,1,0
929,경기도 오산시 부산동,132819783.0,"37.152898,127.087847",0,0,0,15,4,10,0,0,0,0,0,0,0,0,0,2,0,9,0,5,5,0,13,0,35,4,0,0
930,경기도 오산시 원동,125871012.4,"37.143132,127.075074",0,0,0,106,6,87,0,1,0,1,0,0,3,0,0,6,3,76,2,5,22,1,57,0,35,4,1,0
931,경기도 오산시 궐동,102387410.8,"37.158657,127.060419",0,0,0,21,1,15,0,0,0,0,0,0,2,0,0,2,0,43,0,6,11,0,27,1,35,4,1,0
932,경기도 오산시 청학동,44256274.27,"37.152826,127.060530",0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,9,1,1,2,0,6,1,35,4,0,0
933,경기도 오산시 가장동,43760400.0,"37.160022,127.036846",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,0,1,0,8,0,35,4,0,0
934,경기도 오산시 금암동,131860511.7,"37.173267,127.049690",0,0,0,66,5,31,1,0,0,0,0,0,0,0,1,9,0,22,0,7,9,1,8,2,35,4,0,0
935,경기도 오산시 수청동,135136301.2,"37.167106,127.062865",0,0,0,48,5,21,0,0,0,1,0,0,0,0,0,4,0,35,0,6,11,0,9,1,35,4,0,0
936,경기도 오산시 은계동,75662949.12,"37.160764,127.072313",0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,1,5,0,0,0,35,4,0,0
937,경기도 오산시 내삼미동,173453587.1,"37.177746,127.060157",1,0,0,11,6,0,0,0,0,0,0,0,0,1,0,4,0,10,0,4,8,0,0,0,35,4,0,0
938,경기도 오산시 외삼미동,250654432.5,"37.192864,127.056312",1,0,0,14,6,5,0,0,0,0,1,0,1,1,0,3,0,19,0,1,2,0,0,0,35,4,0,0
939,경기도 오산시 양산동,189629858.5,"37.194199,127.026282",0,0,0,10,2,5,0,0,0,0,0,0,0,0,0,3,0,10,1,2,4,0,85,2,35,4,0,0
940,경기도 오산시 세교동,161050039.7,"37.186703,127.037662",1,1,1,4,4,5,0,0,0,0,0,0,1,0,0,4,0,17,1,1,5,0,5,0,35,4,1,0
941,경기도 오산시 지곶동,170672682.9,"37.177548,127.025981",1,0,0,10,2,3,0,0,0,0,0,0,0,0,0,1,0,4,0,1,2,0,49,1,35,4,0,0
942,경기도 오산시 서랑동,0.0,"37.174743,127.007461",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,35,4,0,0
943,경기도 오산시 서동,89562342.44,"37.150825,127.036920",0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,4,0,13,0,35,4,0,0
944,경기도 오산시 벌음동,23812500.0,"37.140720,127.036792",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,35,4,0,0
945,경기도 오산시 두곡동,0.0,"37.130228,127.044700",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,35,4,0,0
946,경기도 오산시 탑동,33354617.12,"37.136436,127.049343",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,35,4,0,0
947,경기도 오산시 누읍동,83352301.63,"37.139986,127.053636",0,0,0,6,0,8,0,0,0,0,0,0,0,0,0,1,0,4,1,3,4,0,2,1,35,4,0,0
948,경기도 오산시 가수동,107846216.6,"37.147625,127.056863",0,0,0,9,2,0,0,0,0,0,0,0,0,0,0,3,0,2,0,2,3,0,13,1,35,4,0,0
949,경기도 오산시 고현동,124659629.7,"37.133552,127.084763",1,0,0,8,4,5,0,0,0,0,0,0,0,0,0,0,0,8,0,1,4,0,0,0,35,4,0,0
950,경기도 오산시 청호동,139531885.0,"37.130493,127.085370",0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,4,0,0,0,35,4,0,0
951,경기도 오산시 갈곶동,115890752.7,"37.130854,127.070588",0,0,0,26,2,10,0,0,0,0,0,0,2,0,0,3,0,16,0,1,9,0,0,1,35,4,0,0
952,경기도 시흥시 대야동,137411947.9,"37.449032,126.788668",0,0,0,96,5,63,1,1,0,1,0,0,2,1,1,1,2,86,3,3,22,0,36,0,41,4,1,0
953,경기도 시흥시 신천동,84895255.29,"37.438394,126.782865",0,0,0,55,5,83,0,0,0,0,0,0,3,0,0,4,0,66,2,14,23,1,26,0,41,4,1,0
954,경기도 시흥시 방산동,0.0,"37.418422,126.769479",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,13,0,41,4,0,0
955,경기도 시흥시 포동,88701722.81,"37.405359,126.776844",0,0,0,7,1,6,1,0,0,0,0,0,1,0,0,0,0,3,1,0,7,0,14,0,41,4,0,0
956,경기도 시흥시 미산동,90502420.52,"37.419605,126.790693",0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,4,1,1,6,0,7,0,41,4,0,0
957,경기도 시흥시 은행동,156646374.1,"37.434470,126.796361",2,2,2,174,18,73,0,0,0,0,0,0,1,2,0,3,0,62,2,1,22,0,0,0,41,4,1,0
958,경기도 시흥시 안현동,323227272.7,"37.428830,126.812397",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,41,4,0,0
959,경기도 시흥시 매화동,70541891.07,"37.416327,126.813667",0,0,0,15,3,11,0,0,0,0,0,0,0,0,0,0,0,5,1,0,9,0,0,0,41,4,1,0
960,경기도 시흥시 도창동,107096888.5,"37.406860,126.820808",1,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,41,4,0,0
961,경기도 시흥시 금이동,0.0,"37.396725,126.835848",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0,41,4,0,0
962,경기도 시흥시 과림동,120561111.1,"37.441991,126.833014",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,1,0,3,0,0,0,41,4,0,0
963,경기도 시흥시 계수동,86358974.36,"37.450455,126.813185",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,1,1,0,41,4,0,0
964,경기도 시흥시 화정동,0.0,"37.360990,126.815949",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,4,0,0
965,경기도 시흥시 능곡동,140369433.8,"37.368863,126.812775",0,0,0,45,3,24,0,0,0,0,0,0,0,0,0,5,0,27,2,3,13,1,1,0,41,4,1,0
966,경기도 시흥시 하중동,133218024.2,"37.396478,126.802187",0,0,0,21,3,10,1,0,0,0,0,0,0,0,0,1,0,14,0,3,6,0,0,0,41,4,0,0
967,경기도 시흥시 하상동,139517491.9,"37.391757,126.813594",0,0,0,23,0,4,0,0,0,0,0,0,0,0,0,2,0,7,0,2,4,0,0,0,41,4,0,0
968,경기도 시흥시 광석동,0.0,"37.384418,126.817770",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,41,4,0,0
969,경기도 시흥시 물왕동,94312500.0,"37.385291,126.834222",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,2,0,6,0,41,4,0,0
970,경기도 시흥시 산현동,280525395.5,"37.373953,126.836842",1,0,0,18,2,0,0,0,0,0,0,0,0,1,0,2,0,16,0,2,5,1,5,0,41,4,0,0
971,경기도 시흥시 조남동,172417012.9,"37.376751,126.862405",2,1,1,67,8,19,0,0,0,0,0,0,2,0,0,5,0,27,0,2,18,0,9,0,41,4,1,0
972,경기도 시흥시 논곡동,98288957.57,"37.394658,126.856840",0,0,0,1,2,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,12,0,41,4,0,0
973,경기도 시흥시 목감동,130363958.2,"37.389504,126.868087",0,0,0,8,0,20,0,0,0,0,0,0,0,0,0,2,0,20,1,1,4,0,0,0,41,4,0,0
974,경기도 시흥시 거모동,68755539.19,"37.348825,126.780309",0,0,0,27,2,28,0,0,0,0,0,0,0,0,0,2,0,13,1,7,16,0,0,0,41,4,1,0
975,경기도 시흥시 군자동,57750000.0,"37.360508,126.793256",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,2,0,32,0,41,4,0,0
976,경기도 시흥시 장현동,132774592.6,"37.380972,126.800434",0,0,0,18,5,5,0,0,0,0,0,0,0,0,0,0,0,18,1,1,2,0,6,0,41,4,0,0
977,경기도 시흥시 장곡동,140141287.5,"37.380364,126.782927",0,0,0,78,4,22,0,0,0,0,0,0,0,1,0,1,0,20,1,4,8,0,1,0,41,4,1,0
978,경기도 시흥시 월곶동,122828341.0,"37.384028,126.753369",1,1,0,23,6,16,1,0,0,0,0,0,0,1,0,0,0,23,1,0,8,1,0,0,41,4,0,0
979,경기도 시흥시 정왕동,142839067.8,"37.342152,126.730792",3,8,6,188,25,183,1,2,0,3,0,0,7,1,0,27,7,288,9,28,80,2,0,0,41,4,3,0
980,경기도 시흥시 죽율동,198702973.0,"37.352470,126.761213",0,0,0,9,1,2,0,0,0,0,0,0,0,0,0,0,0,3,0,2,3,0,0,0,41,4,0,0
981,경기도 시흥시 무지내동,0.0,"37.418466,126.840141",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,41,4,0,0
982,경기도 시흥시 배곧동,0.0,0,0,0,0,255,9,66,0,0,0,1,0,0,2,2,0,10,0,0,1,0,0,0,0,0,41,4,1,0
983,경기도 군포시 당동,171585531.2,"37.352031,126.944079",1,3,1,109,14,75,0,1,0,0,0,0,3,2,0,3,0,47,12,22,21,0,4,0,37,2,1,0
984,경기도 군포시 당정동,219985861.6,"37.353965,126.955266",0,0,0,34,2,17,0,0,0,0,0,0,0,0,0,12,0,37,3,9,8,0,0,0,37,2,0,0
985,경기도 군포시 부곡동,202988315.3,"37.327825,126.938114",0,0,0,47,3,18,1,0,0,1,1,0,0,2,3,4,0,29,8,6,10,0,1,0,37,2,1,0
986,경기도 군포시 산본동,208697985.1,"37.370265,126.936359",0,0,0,412,20,256,1,1,0,1,2,0,5,4,2,13,2,160,6,31,45,0,130,0,37,2,1,0
987,경기도 군포시 금정동,143655886.8,"37.363815,126.943100",1,2,2,99,14,36,0,0,0,0,1,0,0,2,3,4,0,48,6,21,20,0,1,0,37,2,1,0
988,경기도 군포시 둔대동,0.0,"37.326198,126.897100",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,0,3,0,2,3,0,5,0,37,2,0,0
989,경기도 군포시 속달동,204292682.9,"37.340306,126.902519",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,1,0,2,0,52,0,37,2,0,0
990,경기도 군포시 대야미동,157480481.9,"37.328593,126.917385",0,0,0,11,1,5,0,0,0,0,0,0,0,0,0,1,0,11,0,4,6,0,9,0,37,2,1,0
991,경기도 군포시 도마교동,248240516.5,"37.314148,126.920911",1,0,0,19,2,8,0,0,0,0,0,0,0,0,0,4,0,12,4,1,3,0,0,0,37,2,0,0
992,경기도 의왕시 고천동,129680291.9,"37.348832,126.972463",0,0,0,7,2,11,1,0,0,1,0,0,0,0,0,6,0,14,1,0,3,0,2,1,36,1,0,0
993,경기도 의왕시 이동,43761637.03,"37.332442,126.956388",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,4,0,2,0,36,1,0,0
994,경기도 의왕시 삼동,121992687.5,"37.320192,126.952686",1,0,1,48,6,39,0,0,0,0,0,0,0,0,0,7,0,35,0,1,16,0,3,0,36,1,1,0
995,경기도 의왕시 왕곡동,200063879.9,"37.343860,126.984648",0,0,0,20,1,6,0,0,0,0,0,0,0,0,0,2,0,17,0,1,8,0,7,1,36,1,0,0
996,경기도 의왕시 오전동,195724132.6,"37.355997,126.973352",1,3,0,66,6,42,0,1,0,1,0,0,0,1,0,3,0,41,1,4,30,0,13,1,36,1,1,0
997,경기도 의왕시 학의동,336813437.0,"37.383563,127.009614",0,0,0,5,1,3,0,0,0,0,1,0,1,0,0,8,0,26,0,3,2,1,9,2,36,1,0,0
998,경기도 의왕시 내손동,297018500.8,"37.384143,126.980971",1,1,1,121,12,63,0,0,0,1,0,0,2,0,0,11,0,65,1,5,18,0,10,2,36,1,1,0
999,경기도 의왕시 청계동,237698397.5,"37.395362,127.006074",1,1,0,12,4,7,1,0,0,0,0,0,0,0,0,3,0,14,0,5,9,0,29,0,36,1,1,0
1000,경기도 의왕시 포일동,281539162.3,"37.393998,126.988886",0,0,0,38,2,22,0,0,0,0,0,0,0,1,0,5,0,40,0,5,13,0,1,1,36,1,0,0
1001,경기도 의왕시 월암동,67043042.07,"37.308425,126.957330",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,5,0,0,3,0,5,0,36,1,0,0
1002,경기도 의왕시 초평동,162703180.2,"37.313207,126.939129",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,1,2,0,0,0,36,1,0,0
1003,경기도 하남시 천현동,148763148.5,"37.531837,127.214564",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,1,3,0,1,0,35,2,1,0
1004,경기도 하남시 하산곡동,131265486.7,"37.515511,127.227670",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,5,0,6,0,35,2,0,0
1005,경기도 하남시 창우동,255002282.2,"37.534571,127.228803",0,0,0,20,3,11,0,0,0,2,0,0,1,0,0,1,0,27,0,4,6,0,7,0,35,2,1,0
1006,경기도 하남시 배알미동,0.0,"37.526197,127.267826",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,0,35,2,0,0
1007,경기도 하남시 상산곡동,169699248.1,"37.491911,127.233201",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,2,0,4,0,35,2,0,0
1008,경기도 하남시 신장동,250811415.6,"37.539778,127.210571",0,0,0,122,6,112,1,0,0,5,1,0,0,2,0,2,1,97,0,5,23,1,0,0,35,2,0,0
1009,경기도 하남시 당정동,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,2,0,0
1010,경기도 하남시 덕풍동,248410277.8,"37.541674,127.202021",0,0,0,85,6,104,0,0,0,1,0,0,5,1,0,5,1,93,2,11,36,0,0,0,35,2,1,0
1011,경기도 하남시 망월동,346707697.5,"37.568871,127.190560",1,2,2,228,14,170,0,0,0,0,0,0,4,3,0,0,3,132,2,0,15,1,0,0,35,2,1,0
1012,경기도 하남시 풍산동,492344242.1,"37.550112,127.189446",0,0,0,107,4,29,0,0,0,1,0,0,1,1,0,0,0,48,1,0,14,0,0,0,35,2,0,0
1013,경기도 하남시 미사동,157528823.5,"37.570970,127.204547",0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,3,0,0,0,35,2,0,0
1014,경기도 하남시 선동,491899737.3,"37.574839,127.182192",0,0,0,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,35,2,0,0
1015,경기도 하남시 감북동,210704580.2,"37.519814,127.155910",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,7,0,0,0,35,2,1,0
1016,경기도 하남시 감일동,215174425.4,"37.510830,127.147772",1,0,0,7,3,9,0,0,0,0,0,0,0,0,0,0,0,7,0,0,2,0,0,0,35,2,0,0
1017,경기도 하남시 감이동,540087826.1,"37.492272,127.160891",0,0,0,27,4,10,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,14,0,35,2,0,0
1018,경기도 하남시 학암동,655008620.9,"37.483577,127.153832",2,1,1,11,7,4,0,0,0,0,1,0,0,0,0,0,1,16,0,0,4,0,5,0,35,2,1,0
1019,경기도 하남시 교산동,139828571.4,"37.522977,127.204706",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,35,2,0,0
1020,경기도 하남시 춘궁동,183883333.3,"37.523202,127.193182",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,4,0,1,0,35,2,0,0
1021,경기도 하남시 하사창동,0.0,"37.512367,127.201744",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,1,0,35,2,0,0
1022,경기도 하남시 상사창동,260200000.0,"37.500581,127.194160",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,8,0,35,2,0,0
1023,경기도 하남시 항동,0.0,"37.506050,127.190574",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,8,0,35,2,0,0
1024,경기도 하남시 초일동,0.0,"37.537385,127.183293",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,35,2,0,0
1025,경기도 하남시 초이동,158830240.0,"37.537097,127.169263",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,3,0,0,0,35,2,0,0
1026,경기도 하남시 광암동,204465346.5,"37.522679,127.173451",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,1,0,35,2,0,0
1027,경기도 용인시 처인구 김량장동,101330814.6,"37.235585,127.203674",2,2,0,56,2,125,0,1,0,0,1,1,2,0,0,4,5,63,1,5,24,0,25,0,39,1,1,0
1028,경기도 용인시 처인구 역북동,128188475.8,"37.237878,127.190672",2,0,1,100,8,32,0,0,0,1,1,0,3,0,0,6,1,84,4,5,21,0,64,0,39,1,0,0
1029,경기도 용인시 처인구 삼가동,156427860.3,"37.241701,127.167729",1,0,0,30,2,8,0,0,0,0,0,0,0,1,0,1,0,20,1,3,11,0,58,0,39,1,0,0
1030,경기도 용인시 처인구 남동,140921468.5,"37.222504,127.201982",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,16,0,0,6,0,12,0,39,1,0,0
1031,경기도 용인시 처인구 유방동,65900717.72,"37.259800,127.204591",1,0,0,13,2,6,0,0,0,0,0,0,0,0,0,0,0,16,1,1,12,0,76,0,39,1,0,0
1032,경기도 용인시 처인구 고림동,114980815.3,"37.248537,127.223305",1,1,2,36,2,6,0,1,0,0,0,0,1,0,0,0,0,26,3,0,20,0,63,0,39,1,0,0
1033,경기도 용인시 처인구 마평동,91068386.83,"37.232289,127.222798",1,0,0,20,0,8,0,0,0,0,0,0,0,0,0,1,0,23,1,1,16,0,44,0,39,1,1,0
1034,경기도 용인시 처인구 운학동,49854138.51,"37.211053,127.239369",0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,7,0,15,0,39,1,0,0
1035,경기도 용인시 처인구 호동,0.0,"37.198083,127.246045",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,39,1,0,0
1036,경기도 용인시 처인구 해곡동,127812500.0,"37.188364,127.271713",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,21,0,39,1,0,0
1037,경기도 용인시 처인구 포곡읍,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,0,39,1,0,0
1038,경기도 용인시 처인구 포곡읍 삼계리,75995960.59,"37.286727,127.235167",0,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,14,1,1,7,0,87,0,39,1,1,0
1039,경기도 용인시 처인구 포곡읍 금어리,56073295.45,"37.278390,127.249269",0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,7,0,0,2,0,87,0,39,1,0,0
1040,경기도 용인시 처인구 포곡읍 둔전리,97634290.91,"37.270200,127.219936",0,0,0,50,3,24,0,0,0,0,0,0,0,0,0,1,0,28,1,1,14,0,87,0,39,1,0,0
1041,경기도 용인시 처인구 포곡읍 영문리,145847990.6,"37.276075,127.205821",0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,87,0,39,1,0,0
1042,경기도 용인시 처인구 포곡읍 마성리,0.0,"37.275786,127.189420",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,3,0,87,0,39,1,0,0
1043,경기도 용인시 처인구 포곡읍 가실리,0.0,"37.298225,127.190986",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,87,0,39,1,0,0
1044,경기도 용인시 처인구 포곡읍 전대리,60780859.96,"37.283652,127.217516",0,0,0,15,1,4,0,0,0,0,0,0,0,0,0,0,0,14,1,0,6,0,87,0,39,1,0,0
1045,경기도 용인시 처인구 포곡읍 유운리,0.0,"37.299448,127.222519",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,87,0,39,1,0,0
1046,경기도 용인시 처인구 포곡읍 신원리,0.0,"37.312179,127.219030",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,4,0,87,0,39,1,0,0
1047,경기도 용인시 처인구 모현읍 왕산리,85188980.23,"37.338811,127.251627",0,0,0,18,1,15,0,0,0,0,0,0,0,0,0,1,0,1,0,1,10,0,187,0,39,1,1,0
1048,경기도 용인시 처인구 모현읍 갈담리,65335862.07,"37.322510,127.244106",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,187,0,39,1,0,0
1049,경기도 용인시 처인구 모현읍 초부리,48562730.06,"37.309906,127.248387",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,5,0,187,0,39,1,0,0
1050,경기도 용인시 처인구 모현읍 일산리,138656767.1,"37.345332,127.237490",0,0,0,9,0,0,0,0,0,0,0,0,1,0,0,0,0,2,1,0,7,0,187,0,39,1,0,0
1051,경기도 용인시 처인구 모현읍 매산리,62682727.27,"37.337214,127.221951",0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0,187,0,39,1,0,0
1052,경기도 용인시 처인구 모현읍 동림리,108355815.1,"37.339263,127.188006",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,4,0,187,0,39,1,0,0
1053,경기도 용인시 처인구 모현읍 능원리,128054750.1,"37.336305,127.173812",0,0,0,13,2,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,187,0,39,1,0,0
1054,경기도 용인시 처인구 모현읍 오산리,214169260.7,"37.327452,127.155432",0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,3,0,0,2,0,187,0,39,1,0,0
1055,경기도 용인시 처인구 이동읍 송전리,104721395.5,"37.138300,127.199830",0,0,0,6,1,7,0,0,0,0,0,0,0,0,0,0,0,4,1,1,4,0,61,0,39,1,1,0
1056,경기도 용인시 처인구 이동읍 어비리,65308333.33,"37.110342,127.198721",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,61,0,39,1,0,0
1057,경기도 용인시 처인구 이동읍 묘봉리,37293750.0,"37.127895,127.224367",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0,61,0,39,1,0,0
1058,경기도 용인시 처인구 이동읍 화산리,29371875.0,"37.146206,127.215799",0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,61,0,39,1,0,0
1059,경기도 용인시 처인구 이동읍 시미리,84953846.15,"37.157235,127.210074",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,61,0,39,1,0,0
1060,경기도 용인시 처인구 이동읍 덕성리,49127777.78,"37.175065,127.205680",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,61,0,39,1,0,0
1061,경기도 용인시 처인구 이동읍 묵리,0.0,"37.176032,127.237161",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,3,0,61,0,39,1,0,0
1062,경기도 용인시 처인구 이동읍 천리,100075907.7,"37.196081,127.209108",0,0,0,17,4,9,0,0,0,0,0,0,0,0,0,0,0,5,2,0,11,1,61,0,39,1,0,0
1063,경기도 용인시 처인구 이동읍 서리,0.0,"37.201089,127.174652",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,4,0,61,0,39,1,0,0
1064,경기도 용인시 처인구 남사읍 봉무리,61701000.0,0,0,0,0,3,1,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,2,0,39,1,1,0
1065,경기도 용인시 처인구 남사읍 북리,45608000.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,0,39,1,0,0
1066,경기도 용인시 처인구 남사읍 통삼리,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2,0,39,1,0,0
1067,경기도 용인시 처인구 남사읍 봉명리,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2,0,39,1,0,0
1068,경기도 용인시 처인구 남사읍 진목리,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,0,39,1,0,0
1069,경기도 용인시 처인구 남사읍 원암리,37294736.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,0,39,1,0,0
1070,경기도 용인시 처인구 남사읍 전궁리,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,39,1,0,0
1071,경기도 용인시 처인구 남사읍 방아리,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2,0,39,1,0,0
1072,경기도 용인시 처인구 남사읍 창리,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,0,39,1,0,0
1073,경기도 용인시 처인구 남사읍 아곡리,240867387.8,0,0,0,0,20,1,13,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,2,0,39,1,0,0
