address,공시가격,좌표,초등학교,중학교,고등학교,유치원,학원,병원,약국,보건소,헬스장,체육관,수영장,영화관,카페,공원,놀이터,도서관,백화점,대형마트,복합쇼핑센터,시장,사회복지관,경로당,어린이집
경기도 평택시 안중읍 금곡리,50473296.63,"36.998894,126.951205",0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,4,0
경기도 평택시 안중읍 대반리,0,"36.982785,126.950812",0,0,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0,0,0,0,5,0
경기도 평택시 안중읍 삼정리,0,"36.966481,126.956124",0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,0
경기도 평택시 안중읍 용성리,58571428.57,"37.012518,126.945832",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0
경기도 평택시 안중읍 덕우리,0,"37.010769,126.920487",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
경기도 평택시 안중읍 성해리,38601562.5,"36.992554,126.903016",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
경기도 평택시 안중읍 송담리,134853125.9,"36.978397,126.932725",0,0,0,0,10,5,2,0,0,0,0,0,21,2,2,0,0,0,0,0,0,5,0
경기도 평택시 안중읍 현화리,110414280.2,"36.984003,126.921606",3,3,2,4,73,25,8,1,4,0,0,0,32,5,6,0,0,1,0,0,0,17,4
경기도 평택시 포승읍 내기리,95158728.68,"36.977505,126.871138",1,0,0,1,7,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,1
경기도 평택시 포승읍 도곡리,85850927.5,"36.988926,126.855008",1,1,0,2,13,9,6,1,0,0,0,0,27,2,2,1,0,0,0,0,0,9,2
경기도 평택시 포승읍 원정리,31929139.07,"36.998345,126.835949",1,0,0,2,7,1,1,1,0,0,0,0,10,4,0,0,0,0,0,0,0,9,2
경기도 평택시 포승읍 만호리,54252901.33,"36.963799,126.852058",0,0,0,0,0,1,3,0,0,0,0,0,15,3,0,0,0,0,0,0,0,5,0
경기도 평택시 포승읍 희곡리,51119166.67,"36.965893,126.867079",0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,1,0
경기도 평택시 포승읍 신영리,0,"36.947969,126.882704",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
경기도 평택시 포승읍 방림리,99911215.28,"36.974068,126.886385",0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,5,0
경기도 평택시 포승읍 석정리,50448672.74,"36.994214,126.886874",0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,6,0
경기도 평택시 포승읍 홍원리,0,"37.015168,126.875407",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0
경기도 평택시 청북읍 현곡리,38551833.74,"37.044834,126.937706",0,0,0,1,0,0,0,1,0,0,0,0,7,4,0,0,0,0,0,0,0,3,0
경기도 평택시 청북읍 삼계리,53020000,"37.044002,126.912837",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
경기도 평택시 청북읍 고잔리,0,"37.051281,126.897397",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,8,0
경기도 평택시 청북읍 옥길리,129695700.8,"37.022116,126.915159",2,1,1,7,35,11,4,0,0,0,0,0,10,7,10,1,0,0,0,0,0,12,7
경기도 평택시 청북읍 후사리,0,"37.030034,126.935389",0,0,0,0,0,3,1,0,0,0,0,0,1,3,0,0,0,0,0,0,0,2,0
경기도 평택시 청북읍 토진리,0,"37.037204,126.958092",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
경기도 평택시 청북읍 백봉리,0,"37.033466,126.985907",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
경기도 평택시 청북읍 어연리,79128800,"37.047685,126.978349",0,0,0,0,0,1,1,1,0,0,0,0,3,2,0,0,0,0,0,0,0,2,0
경기도 평택시 청북읍 율북리,0,"37.063344,126.978717",0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,0
경기도 평택시 청북읍 한산리,45734579.44,"37.054635,126.965075",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
경기도 평택시 청북읍 어소리,0,"37.056677,126.953356",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
경기도 평택시 청북읍 고렴리,0,"37.058560,126.923666",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0
경기도 평택시 진위면 봉남리,40789306.03,"37.100843,127.090669",1,0,0,1,1,0,0,1,0,0,0,0,3,1,1,0,0,0,0,0,0,2,1
경기도 평택시 진위면 마산리,0,"37.087341,127.088820",0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0
경기도 평택시 진위면 은산리,0,"37.088664,127.118428",0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
경기도 평택시 진위면 동천리,0,"37.122100,127.106053",0,0,0,0,0,0,0,1,0,0,2,0,4,0,0,0,0,0,0,0,0,2,0
경기도 평택시 진위면 고현리,0,"37.133545,127.094528",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
경기도 평택시 진위면 청호리,0,"37.121669,127.084489",0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0
경기도 평택시 진위면 갈곶리,80901648.97,"37.123920,127.072240",1,0,0,1,3,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,1,1
경기도 평택시 진위면 야막리,0,"37.123637,127.059984",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
경기도 평택시 진위면 가곡리,44211551.9,"37.115621,127.077845",0,0,0,0,1,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,7,0
경기도 평택시 진위면 견산리,47866716.97,"37.106593,127.073954",0,0,0,1,1,0,0,0,0,0,0,0,0,7,1,1,0,0,0,0,0,5,0
경기도 평택시 진위면 하북리,40708140.15,"37.105666,127.058174",0,0,0,0,1,1,1,0,0,0,0,0,0,4,1,0,0,0,0,0,0,4,0
경기도 평택시 진위면 신리,32764666.67,"37.096544,127.067827",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
경기도 평택시 서탄면 금암리,33299069.77,"37.108209,127.034589",1,0,0,1,2,0,0,1,0,0,0,0,3,1,0,0,0,0,0,0,0,3,1
경기도 평택시 서탄면 사리,0,"37.116861,127.047569",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
경기도 평택시 서탄면 수월암리,24930809.86,"37.122892,127.030633",0,0,0,1,0,0,1,0,0,0,0,0,3,1,0,0,0,0,0,0,0,2,0
경기도 평택시 서탄면 내천리,35739062.5,"37.124840,127.012005",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
경기도 평택시 서탄면 마두리,14351414.47,"37.108682,127.019465",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0
경기도 평택시 서탄면 회화리,0,"37.096661,127.023517",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
경기도 평택시 서탄면 적봉리,106070351.8,"37.098311,127.031156",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
경기도 평택시 서탄면 장등리,110965097.6,"37.074163,127.023140",0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,2,0
경기도 평택시 서탄면 금각리,46362500,"37.070194,127.009487",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
경기도 평택시 서탄면 황구지리,0,"37.078244,126.997468",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
경기도 평택시 고덕면 당현리,133171715.1,"37.070983,127.033517",0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,3,0
경기도 평택시 고덕면 두릉리,101938578.7,"37.062760,127.020559",0,0,0,0,2,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,2,0
경기도 평택시 고덕면 문곡리,231196000,"37.062773,127.010020",0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,0
경기도 평택시 고덕면 동청리,0,"37.051635,127.004731",0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0
경기도 평택시 고덕면 해창리,36886945.81,"37.033378,127.015935",0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,3,0
경기도 평택시 고덕면 궁리,92186733.18,"37.017167,127.028847",0,0,0,0,17,2,1,0,0,0,0,0,6,2,0,0,0,0,0,0,0,4,0
경기도 평택시 고덕면 동고리,31690320.51,"37.006326,127.045469",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
경기도 평택시 고덕면 방축리,43238020.83,"37.016197,127.043449",0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,3,0
경기도 평택시 고덕면 여염리,315767804.9,"37.042861,127.050242",1,0,0,2,12,9,3,0,0,0,0,0,41,11,10,0,0,0,0,0,0,0,2
경기도 평택시 고덕면 좌교리,33525046.38,"37.044818,127.016240",0,0,0,0,0,0,0,1,0,0,0,0,0,17,14,0,0,0,0,0,0,0,0
경기도 평택시 오성면 숙성리,67822236.59,"37.004323,126.980344",0,0,0,0,6,3,1,1,0,0,0,0,10,6,0,1,0,0,0,0,0,7,0
경기도 평택시 오성면 교포리,27958333.33,"37.004538,126.998936",0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0
경기도 평택시 오성면 신리,17061250,"37.006950,127.009633",0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,4,0
경기도 평택시 오성면 안화리,0,"37.018505,126.999617",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
경기도 평택시 오성면 양교리,0,"37.022269,126.967576",0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,6,0
경기도 평택시 오성면 죽리,65006923.31,"37.009289,126.968730",0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,0
경기도 평택시 오성면 길음리,173200000,"36.986024,126.968556",0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,3,0
경기도 평택시 오성면 당거리,0,"36.989765,126.992956",0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,2,0
경기도 평택시 오성면 창내리,0,"36.992203,127.019556",0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,4,0
경기도 평택시 현덕면 도대리,82642896.17,"36.959327,126.910226",0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,4,0
경기도 평택시 현덕면 운정리,0,"36.977579,126.894882",0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,0,0,0,0,0,0,2,0
경기도 평택시 현덕면 화양리,27755468.75,"36.969987,126.912487",0,0,0,0,0,0,0,0,0,0,0,0,3,1,4,0,0,0,0,0,0,0,0
경기도 평택시 현덕면 황산리,0,"36.959890,126.934276",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
경기도 평택시 현덕면 인광리,32344014.87,"36.965098,126.923658",0,0,0,1,0,0,0,1,0,0,0,0,2,0,2,0,0,0,0,0,0,4,0
경기도 평택시 현덕면 덕목리,0,"36.953030,126.955651",0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,6,0
경기도 평택시 현덕면 신왕리,0,"36.936431,126.966658",0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,0
경기도 평택시 현덕면 대안리,0,"36.938488,126.945920",0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,0
경기도 평택시 현덕면 기산리,0,"36.940011,126.922153",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
경기도 평택시 현덕면 권관리,46982369.15,"36.923282,126.912566",0,0,0,1,0,0,0,0,0,0,0,0,4,3,1,0,0,0,0,0,0,3,0
경기도 평택시 현덕면 장수리,0,"36.938179,126.902225",0,0,0,0,0,0,0,1,0,0,0,0,0,4,0,0,0,0,0,0,0,1,0
경기도 평택시 현덕면 방축리,0,"36.952577,126.897303",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
경기도 동두천시 송내동,84122514.08,"37.881000,127.059578",0,0,0,1,3,0,0,0,0,0,0,0,18,1,5,0,0,1,0,0,0,6,0
경기도 동두천시 지행동,94495692.43,"37.892100,127.057256",0,0,0,4,98,45,14,0,3,1,2,0,47,4,10,1,0,0,0,0,0,18,0
경기도 동두천시 생연동,63884346.95,"37.905694,127.056669",2,4,2,7,16,39,24,1,1,0,0,3,65,4,4,2,0,1,0,0,0,38,7
경기도 동두천시 광암동,31296500.95,"37.896883,127.087990",0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,3,0
경기도 동두천시 걸산동,0,"37.924482,127.102021",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
경기도 동두천시 보산동,44984882.84,"37.916631,127.058650",0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,8,0
경기도 동두천시 동두천동,77146487.71,"37.931459,127.056916",0,0,0,1,1,0,0,0,0,0,0,0,7,3,2,0,0,0,0,0,0,6,0
경기도 동두천시 안흥동,20326171.88,"37.929943,127.037330",0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,4,0
경기도 동두천시 상봉암동,38850954.46,"37.948429,127.058450",0,0,0,1,0,0,1,0,0,0,0,0,3,2,0,0,0,0,0,0,0,7,0
경기도 동두천시 하봉암동,28458493.03,"37.961199,127.062760",0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,3,0
경기도 동두천시 탑동동,28152083.33,"37.887729,127.107951",0,0,0,1,0,0,0,0,0,1,0,0,8,0,0,0,0,0,0,0,0,5,0
경기도 동두천시 상패동,42864285.01,"37.908995,127.039747",0,0,0,0,0,0,0,0,0,1,1,0,8,2,2,2,0,0,0,0,0,11,0
경기도 안산시 상록구 일동,71914340.2,"37.312282,126.866832",1,1,0,3,33,12,8,0,3,0,0,0,29,2,10,2,0,0,0,0,0,5,3
경기도 안산시 상록구 이동,86770081.32,"37.309522,126.854413",2,0,1,4,56,30,14,0,4,0,0,0,57,1,7,0,0,0,0,0,0,5,4
경기도 안산시 상록구 사동,149726505.8,"37.293741,126.848640",7,5,1,13,130,39,17,0,2,0,1,0,103,8,16,4,0,0,0,0,0,30,13
경기도 안산시 상록구 본오동,106610894,"37.292096,126.866821",5,3,3,7,148,111,40,0,7,0,1,0,86,6,21,3,0,0,1,0,1,20,6
경기도 안산시 상록구 팔곡이동,57158830.84,"37.294216,126.884860",1,0,0,1,3,0,0,0,1,0,0,0,4,1,0,0,0,0,0,0,0,3,1
경기도 안산시 상록구 양상동,0,"37.348352,126.849185",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0
경기도 안산시 상록구 부곡동,82019047.79,"37.332421,126.862625",3,1,2,2,21,12,6,0,1,0,0,0,23,3,10,1,0,0,0,0,1,8,2
경기도 안산시 상록구 성포동,159971425.3,"37.323259,126.846872",3,1,1,3,48,23,10,0,1,0,1,1,20,4,0,1,0,1,1,0,0,9,3
경기도 안산시 상록구 월피동,103935256.2,"37.334267,126.848377",2,2,1,3,62,25,11,0,4,0,0,0,32,1,8,0,0,0,0,0,0,11,3
경기도 안산시 상록구 팔곡일동,53363378.65,"37.306216,126.892700",0,0,0,0,0,2,1,0,0,0,0,0,2,0,1,0,0,0,0,0,0,3,0
경기도 안산시 상록구 건건동,124270166.1,"37.307826,126.904208",2,0,0,3,29,15,6,0,1,0,0,0,22,3,0,1,0,0,0,0,0,5,3
경기도 안산시 상록구 사사동,89308369.23,"37.298642,126.922895",0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,6,0
경기도 안산시 상록구 수암동,69147425.88,"37.364045,126.878746",1,0,0,2,8,5,3,0,2,0,0,0,11,1,2,1,0,0,0,0,0,3,2
경기도 안산시 상록구 장상동,66092486.52,"37.356070,126.874210",0,0,0,0,1,0,0,0,1,0,0,0,2,0,1,0,0,0,0,0,0,5,0
경기도 안산시 상록구 장하동,0,"37.355446,126.863834",0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0
경기도 안산시 단원구 고잔동,180567345.5,"37.320881,126.831077",7,4,4,13,391,211,69,0,10,1,1,6,230,6,9,4,1,2,1,0,0,43,13
경기도 안산시 단원구 와동,75046732.03,"37.339341,126.823943",3,1,2,3,32,21,9,0,1,0,0,0,25,5,15,2,0,0,0,0,1,9,3
경기도 안산시 단원구 신길동,142465995.9,"37.333591,126.768859",3,1,1,4,27,10,5,0,1,0,0,0,14,2,8,2,0,1,0,0,0,16,4
경기도 안산시 단원구 성곡동,0,"37.313971,126.743568",0,0,0,0,0,0,0,0,0,0,0,0,7,5,0,0,0,0,0,0,0,0,0
경기도 안산시 단원구 원시동,51897500,"37.307860,126.787440",0,0,0,0,0,4,1,0,0,0,1,0,15,1,0,0,0,0,0,0,0,0,0
경기도 안산시 단원구 목내동,0,"37.305063,126.773280",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
경기도 안산시 단원구 초지동,157075666,"37.311471,126.812779",4,2,1,9,114,42,17,0,7,0,0,0,57,9,3,1,0,1,0,0,1,13,9
경기도 안산시 단원구 원곡동,125781663.4,"37.330457,126.794113",2,2,1,2,43,57,27,0,1,0,0,0,57,3,7,3,0,0,0,0,0,9,2
경기도 안산시 단원구 선부동,111518385.7,"37.343144,126.807686",6,4,2,10,88,86,33,0,2,1,0,0,47,5,10,4,0,1,0,0,1,27,10
경기도 안산시 단원구 대부동동,75877354.26,"37.243169,126.603058",0,0,0,1,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,6,0
경기도 안산시 단원구 대부북동,60164309.21,"37.260287,126.572757",1,1,1,1,3,6,3,0,0,0,0,0,32,1,0,1,0,0,0,0,0,6,1
경기도 안산시 단원구 대부남동,0,"37.219760,126.578365",0,0,0,1,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,6,0
경기도 안산시 단원구 선감동,0,"37.219444,126.635266",0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,2,0
경기도 안산시 단원구 풍도동,0,"37.107014,126.412195",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
경기도 안산시 단원구 화정동,141487500,"37.356902,126.826044",0,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,2,0
경기도 고양시 덕양구 주교동,93988607.36,"37.659397,126.831641",1,1,0,2,19,17,7,0,1,0,0,0,33,5,3,1,0,0,0,0,0,10,2
경기도 고양시 덕양구 원당동,209135802.5,"37.677713,126.852924",0,0,0,1,0,0,0,0,0,0,2,0,4,0,0,0,0,0,0,0,0,4,0
경기도 고양시 덕양구 신원동,236949314.3,"37.670751,126.882260",1,1,1,2,74,21,8,0,4,0,1,0,37,4,2,1,0,0,0,0,0,11,2
경기도 고양시 덕양구 원흥동,198848975.3,"37.646529,126.871978",2,0,0,4,28,13,4,0,0,0,2,0,56,3,2,0,0,0,0,0,0,7,4
경기도 고양시 덕양구 도내동,293894934.4,"37.624087,126.863313",2,1,1,3,77,19,8,0,1,0,1,0,50,6,1,0,0,0,1,0,1,8,3
경기도 고양시 덕양구 성사동,169243932.5,"37.652344,126.844135",2,1,1,5,80,50,13,0,1,1,2,0,36,5,6,1,0,0,0,0,1,17,5
경기도 고양시 덕양구 북한동,0,"37.650319,126.967110",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
경기도 고양시 덕양구 효자동,90377142.86,"37.665677,126.952860",0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,2,0
경기도 고양시 덕양구 지축동,475246835.8,"37.655954,126.919354",1,1,0,3,4,0,0,0,0,0,1,0,11,8,1,0,0,0,0,0,0,3,3
경기도 고양시 덕양구 오금동,417700000,"37.668205,126.902492",0,0,0,2,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,1,0
경기도 고양시 덕양구 삼송동,301341708.4,"37.652338,126.890154",0,0,0,0,33,28,10,0,0,0,0,0,45,5,2,2,0,0,0,0,0,7,0
경기도 고양시 덕양구 동산동,335103448.5,"37.643900,126.894571",2,0,1,3,55,8,7,0,1,0,1,1,68,1,4,1,0,0,0,0,0,5,3
경기도 고양시 덕양구 용두동,175266932.3,"37.624606,126.887042",0,0,0,1,0,0,0,0,0,0,0,0,11,1,2,0,0,0,0,0,0,3,0
경기도 고양시 덕양구 벽제동,107199818.1,"37.720984,126.908802",0,0,0,1,0,0,0,0,0,0,1,0,7,1,0,0,0,0,0,0,0,3,0
경기도 고양시 덕양구 선유동,0,"37.684213,126.908033",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
경기도 고양시 덕양구 고양동,117002857.1,"37.707562,126.900328",2,1,1,4,57,27,11,0,0,0,0,0,33,4,3,3,0,0,0,0,0,18,4
경기도 고양시 덕양구 대자동,119307730.5,"37.696188,126.887037",0,0,0,1,0,0,0,0,1,0,1,0,10,15,1,0,0,0,0,0,0,6,0
경기도 고양시 덕양구 관산동,88273110,"37.702135,126.861616",1,1,1,3,36,17,8,0,1,0,0,0,23,1,0,1,0,0,0,0,0,10,3
경기도 고양시 덕양구 내유동,84866259.46,"37.722760,126.850581",1,0,0,1,11,6,5,0,0,0,0,0,11,1,0,1,0,0,0,0,0,4,1
경기도 고양시 덕양구 토당동,153253286.4,"37.623407,126.819931",2,1,1,5,45,25,15,0,3,0,0,0,45,1,6,0,0,0,0,0,0,20,5
경기도 고양시 덕양구 내곡동,156111904.8,"37.640834,126.807530",0,0,0,0,0,0,0,0,0,0,0,0,2,3,1,0,0,0,0,0,0,3,0
경기도 고양시 덕양구 대장동,135770786.5,"37.637569,126.815041",1,0,0,1,1,0,1,0,0,0,0,0,2,5,0,0,0,0,0,0,0,3,1
경기도 고양시 덕양구 화정동,211944056.9,"37.638099,126.833358",6,4,2,9,338,123,43,0,10,0,2,2,100,12,11,2,0,2,0,0,0,20,9
경기도 고양시 덕양구 강매동,189847222.2,"37.605248,126.844032",0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0
경기도 고양시 덕양구 행주내동,212649305.6,"37.604488,126.824322",0,0,0,1,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,2,0
경기도 고양시 덕양구 행주외동,123892592.6,"37.603508,126.817387",0,0,0,0,0,0,0,0,0,0,0,0,9,1,0,0,0,0,0,0,0,2,0
경기도 고양시 덕양구 신평동,0,"37.624649,126.788164",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
경기도 고양시 덕양구 행신동,177753046.3,"37.620895,126.838836",10,5,4,17,262,114,44,0,9,1,2,1,134,10,24,4,0,1,0,0,1,50,18
경기도 고양시 덕양구 화전동,131452868.2,"37.605001,126.871217",1,1,0,1,3,1,1,0,0,0,0,0,13,3,3,1,0,0,0,0,0,4,1
경기도 고양시 덕양구 현천동,166403725.1,"37.592510,126.863915",0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,3,0
경기도 고양시 덕양구 덕은동,158450249.3,"37.589329,126.872981",0,0,0,0,0,0,0,0,0,0,0,0,8,9,4,1,0,0,0,0,0,4,0
경기도 고양시 덕양구 향동동,369956208.3,"37.600790,126.893293",2,1,1,3,46,19,6,0,0,0,0,0,8,5,2,0,0,0,0,0,0,0,3
경기도 고양시 일산동구 식사동,369406614.8,"37.677984,126.812838",3,1,2,5,105,22,13,0,1,0,2,0,84,5,6,1,0,0,0,0,0,10,5
경기도 고양시 일산동구 중산동,172901362.1,"37.683852,126.786214",5,2,2,7,122,30,14,0,4,0,1,0,72,8,14,1,0,0,1,0,0,22,7
경기도 고양시 일산동구 정발산동,241832373.4,"37.670256,126.778201",2,1,1,4,75,20,6,0,4,0,0,0,123,0,7,0,0,0,0,0,0,20,4
경기도 고양시 일산동구 장항동,330573987.1,"37.644653,126.766178",2,0,0,2,113,108,33,0,12,0,1,5,200,5,1,1,2,3,1,0,0,10,2
경기도 고양시 일산동구 마두동,320291720.1,"37.660864,126.785236",4,3,2,7,386,76,27,0,3,0,2,0,96,3,6,3,0,0,0,0,1,22,7
경기도 고양시 일산동구 백석동,191598465,"37.644500,126.786140",3,1,2,7,71,48,28,0,3,1,0,3,133,4,7,1,0,2,2,0,0,25,7
경기도 고양시 일산동구 풍동,215090713.7,"37.666649,126.798331",3,1,2,5,113,33,9,0,2,0,0,0,63,3,8,1,0,0,0,0,0,20,5
경기도 고양시 일산동구 산황동,0,"37.651142,126.806115",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
경기도 고양시 일산동구 사리현동,109373501.5,"37.698956,126.842244",1,0,0,1,4,2,1,0,0,0,0,0,6,0,0,1,0,0,0,0,0,6,1
경기도 고양시 일산동구 지영동,0,"37.716084,126.829241",0,0,0,0,1,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,1,0
경기도 고양시 일산동구 설문동,100557946.2,"37.719896,126.806930",0,0,0,0,1,1,1,0,0,0,0,0,12,0,0,0,0,0,0,0,0,2,0
경기도 고양시 일산동구 문봉동,103715530.4,"37.702343,126.822118",0,0,0,1,0,0,0,0,1,0,0,0,5,0,0,0,0,0,0,0,0,3,0
경기도 고양시 일산동구 성석동,114282814.1,"37.704729,126.797077",0,0,0,0,2,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,7,0
경기도 고양시 일산서구 일산동,205954511.2,"37.685865,126.771783",4,3,2,11,460,85,27,0,3,0,1,0,74,2,3,2,0,0,0,1,1,50,11
경기도 고양시 일산서구 주엽동,243462044.6,"37.671126,126.761620",6,3,2,9,300,143,34,0,3,0,1,1,53,3,8,1,1,1,0,0,2,37,9
경기도 고양시 일산서구 탄현동,199828306,"37.694494,126.769864",4,2,1,10,114,55,18,0,5,0,1,0,56,2,9,1,0,0,0,0,0,24,9
경기도 고양시 일산서구 대화동,246281235.6,"37.675936,126.748116",5,3,3,7,123,68,38,0,5,0,0,2,226,14,8,2,1,1,2,0,0,31,7
경기도 고양시 일산서구 덕이동,262620674.5,"37.695744,126.743289",3,1,3,5,55,13,6,0,1,0,1,4,43,3,3,1,0,1,0,0,0,16,5
경기도 고양시 일산서구 가좌동,230562124.1,"37.693249,126.720468",2,1,1,3,41,8,2,0,1,0,0,0,22,1,0,1,0,0,0,0,0,10,3
경기도 고양시 일산서구 구산동,65190625,"37.687237,126.699598",0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0
